2013-04-22 09:48:11,405 - INFO  [main:HedwigHubTestBase1@158] - STARTING null
2013-04-22 10:03:02,151 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..336::a336
2013-04-22 10:03:02,151 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..336::a336
2013-04-22 10:03:02,152 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..337::a337
2013-04-22 10:03:02,152 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..337::a337
2013-04-22 10:03:02,152 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..338::a338
2013-04-22 10:03:02,152 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..338::a338
2013-04-22 10:03:02,152 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..339::a339
2013-04-22 10:03:02,153 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..339::a339
2013-04-22 10:03:02,153 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..340::a340
2013-04-22 10:03:02,153 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..340::a340
2013-04-22 10:03:02,153 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..341::a341
2013-04-22 10:03:02,153 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..341::a341
2013-04-22 10:03:02,154 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..342::a342
2013-04-22 10:03:02,154 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..342::a342
2013-04-22 10:03:02,154 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..343::a343
2013-04-22 10:03:02,154 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..343::a343
2013-04-22 10:03:02,154 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..344::a344
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..344::a344
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..345::a345
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..345::a345
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..346::a346
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..346::a346
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..347::a347
2013-04-22 10:03:02,155 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..347::a347
2013-04-22 10:03:02,156 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..348::a348
2013-04-22 10:03:02,156 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..348::a348
2013-04-22 10:03:02,156 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..349::a349
2013-04-22 10:03:02,156 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..349::a349
2013-04-22 10:03:02,156 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..350::a350
2013-04-22 10:03:02,156 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..350::a350
2013-04-22 10:03:02,157 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..351::a351
2013-04-22 10:03:02,157 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..351::a351
2013-04-22 10:03:02,157 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..352::a352
2013-04-22 10:03:02,157 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..352::a352
2013-04-22 10:03:02,157 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..354::a354
2013-04-22 10:03:02,157 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..354::a354
2013-04-22 10:03:02,158 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..353::a353
2013-04-22 10:03:02,158 - INFO  [pool-8-thread-1:FIFODeliveryManager$ActiveSubscriberState@598] - Try to wake up subscriber (Topic: messageQueue-testSubscriber: @q_subid, DeliveryPtr: 355) to deliver messages again : last delivered 355, last consumed 305.
2013-04-22 10:03:02,158 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..353::a353
2013-04-22 10:03:02,158 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..355::a355
2013-04-22 10:03:02,158 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,158 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..355::a355
2013-04-22 10:03:02,158 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,158 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..356::a356
2013-04-22 10:03:02,159 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..356::a356
2013-04-22 10:03:02,159 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,159 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..357::a357
2013-04-22 10:03:02,159 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,159 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..357::a357
2013-04-22 10:03:02,159 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,160 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..358::a358
2013-04-22 10:03:02,160 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,160 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..358::a358
2013-04-22 10:03:02,160 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..359::a359
2013-04-22 10:03:02,160 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,160 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..359::a359
2013-04-22 10:03:02,160 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,160 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..360::a360
2013-04-22 10:03:02,161 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,161 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..360::a360
2013-04-22 10:03:02,161 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,161 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..361::a361
2013-04-22 10:03:02,161 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,161 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..361::a361
2013-04-22 10:03:02,161 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,161 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..362::a362
2013-04-22 10:03:02,161 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,162 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..362::a362
2013-04-22 10:03:02,162 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,162 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..363::a363
2013-04-22 10:03:02,162 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,162 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..363::a363
2013-04-22 10:03:02,162 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,162 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..364::a364
2013-04-22 10:03:02,162 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,163 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,163 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..364::a364
2013-04-22 10:03:02,163 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,163 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..365::a365
2013-04-22 10:03:02,163 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,163 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..365::a365
2013-04-22 10:03:02,163 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,164 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..366::a366
2013-04-22 10:03:02,164 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,164 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..366::a366
2013-04-22 10:03:02,164 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,164 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..367::a367
2013-04-22 10:03:02,164 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,164 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..367::a367
2013-04-22 10:03:02,164 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,164 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..368::a368
2013-04-22 10:03:02,165 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,165 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..368::a368
2013-04-22 10:03:02,165 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,165 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..369::a369
2013-04-22 10:03:02,165 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,165 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..369::a369
2013-04-22 10:03:02,165 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,165 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..370::a370
2013-04-22 10:03:02,166 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,166 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..370::a370
2013-04-22 10:03:02,166 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,166 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..371::a371
2013-04-22 10:03:02,166 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,166 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..371::a371
2013-04-22 10:03:02,166 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,167 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..372::a372
2013-04-22 10:03:02,167 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,167 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..372::a372
2013-04-22 10:03:02,167 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,167 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..373::a373
2013-04-22 10:03:02,167 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,167 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..373::a373
2013-04-22 10:03:02,168 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,168 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..374::a374
2013-04-22 10:03:02,168 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,168 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..374::a374
2013-04-22 10:03:02,168 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,168 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..375::a375
2013-04-22 10:03:02,168 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,168 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..375::a375
2013-04-22 10:03:02,168 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,169 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..376::a376
2013-04-22 10:03:02,169 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,169 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..376::a376
2013-04-22 10:03:02,169 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,169 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..377::a377
2013-04-22 10:03:02,169 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,169 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..377::a377
2013-04-22 10:03:02,169 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,170 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..378::a378
2013-04-22 10:03:02,170 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,170 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..378::a378
2013-04-22 10:03:02,170 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,170 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..379::a379
2013-04-22 10:03:02,170 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,170 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..379::a379
2013-04-22 10:03:02,170 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,170 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..380::a380
2013-04-22 10:03:02,171 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,171 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..380::a380
2013-04-22 10:03:02,171 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..381::a381
2013-04-22 10:03:02,171 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,171 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..381::a381
2013-04-22 10:03:02,171 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,171 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..382::a382
2013-04-22 10:03:02,172 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,172 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..382::a382
2013-04-22 10:03:02,172 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,172 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..383::a383
2013-04-22 10:03:02,172 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,172 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..383::a383
2013-04-22 10:03:02,172 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,172 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..384::a384
2013-04-22 10:03:02,172 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,173 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..384::a384
2013-04-22 10:03:02,173 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,173 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..385::a385
2013-04-22 10:03:02,173 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,173 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..385::a385
2013-04-22 10:03:02,173 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,173 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..386::a386
2013-04-22 10:03:02,173 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,174 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..386::a386
2013-04-22 10:03:02,174 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,174 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..387::a387
2013-04-22 10:03:02,174 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,174 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..387::a387
2013-04-22 10:03:02,174 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,174 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..388::a388
2013-04-22 10:03:02,175 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,175 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..388::a388
2013-04-22 10:03:02,175 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,175 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..389::a389
2013-04-22 10:03:02,175 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,175 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..389::a389
2013-04-22 10:03:02,175 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,175 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..390::a390
2013-04-22 10:03:02,176 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,176 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..390::a390
2013-04-22 10:03:02,176 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,176 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..391::a391
2013-04-22 10:03:02,176 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,176 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..391::a391
2013-04-22 10:03:02,176 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,177 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..392::a392
2013-04-22 10:03:02,177 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,177 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..392::a392
2013-04-22 10:03:02,177 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,177 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..393::a393
2013-04-22 10:03:02,177 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,177 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..393::a393
2013-04-22 10:03:02,177 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,177 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..394::a394
2013-04-22 10:03:02,178 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,178 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..394::a394
2013-04-22 10:03:02,178 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,178 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..395::a395
2013-04-22 10:03:02,178 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,178 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..395::a395
2013-04-22 10:03:02,178 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,178 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..396::a396
2013-04-22 10:03:02,179 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,179 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..396::a396
2013-04-22 10:03:02,179 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,179 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..397::a397
2013-04-22 10:03:02,179 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,179 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..397::a397
2013-04-22 10:03:02,179 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,180 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..398::a398
2013-04-22 10:03:02,180 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,180 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..398::a398
2013-04-22 10:03:02,180 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,180 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..399::a399
2013-04-22 10:03:02,180 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,180 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..399::a399
2013-04-22 10:03:02,180 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,180 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..400::a400
2013-04-22 10:03:02,181 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,181 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..400::a400
2013-04-22 10:03:02,181 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..401::a401
2013-04-22 10:03:02,181 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,181 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..401::a401
2013-04-22 10:03:02,181 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,181 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..402::a402
2013-04-22 10:03:02,182 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..402::a402
2013-04-22 10:03:02,182 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,182 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..403::a403
2013-04-22 10:03:02,182 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,182 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..403::a403
2013-04-22 10:03:02,182 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,182 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..404::a404
2013-04-22 10:03:02,183 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,183 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..404::a404
2013-04-22 10:03:02,183 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@893] - get the message from cache...............
2013-04-22 10:03:02,183 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..405::a405
